img_path,img_name,NoDamage,Crack,Efflorescence,Rust,Spalling,BarsExposed,CLASSES_STRING,CLASSES_N,split_type,name
dacl1k/dacl1k/v1/14_000020.jpg,14_000020.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001234.jpg,14_001234.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000449.jpg,06_000449.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001375.jpg,14_001375.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001495.jpg,14_001495.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001211.jpg,14_001211.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001269.jpg,14_001269.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000160.jpg,06_000160.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000095.jpg,14_000095.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001336.jpg,14_001336.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001839.jpg,14_001839.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000314.jpg,06_000314.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001319.jpg,14_001319.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001392.jpg,14_001392.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000152.jpg,06_000152.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000404.jpg,06_000404.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001867.jpg,14_001867.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001368.jpg,14_001368.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000081.jpg,16_000081.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001455.jpg,14_001455.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/16_000082.jpg,16_000082.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/16_000262.jpg,16_000262.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001737.jpg,14_001737.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001318.jpg,14_001318.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001407.jpg,14_001407.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000207.jpg,06_000207.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001803.jpg,14_001803.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001410.jpg,14_001410.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000155.jpg,16_000155.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001826.jpg,14_001826.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000367.jpg,06_000367.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/16_000093.jpg,16_000093.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001591.jpg,14_001591.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001026.jpg,14_001026.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001503.jpg,14_001503.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000383.jpg,06_000383.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001365.jpg,14_001365.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001036.jpg,14_001036.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000276.jpg,16_000276.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000182.jpg,06_000182.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001912.jpg,14_001912.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000248.jpg,06_000248.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/17_000066.jpg,17_000066.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001929.jpg,14_001929.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000151.jpg,06_000151.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001711.jpg,14_001711.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000428.jpg,06_000428.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_000193.jpg,14_000193.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001832.jpg,14_001832.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000219.jpg,06_000219.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001569.jpg,14_001569.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000027.jpg,17_000027.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000090.jpg,14_000090.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001928.jpg,14_001928.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000026.jpg,17_000026.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001784.jpg,14_001784.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001792.jpg,14_001792.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000339.jpg,06_000339.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001746.jpg,14_001746.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001933.jpg,14_001933.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001300.jpg,14_001300.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000080.jpg,14_000080.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000260.jpg,06_000260.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000181.jpg,14_000181.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000036.jpg,06_000036.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000012.jpg,16_000012.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/06_000028.jpg,06_000028.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000033.jpg,06_000033.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000302.jpg,06_000302.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001443.jpg,14_001443.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001931.jpg,14_001931.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000261.jpg,06_000261.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001433.jpg,14_001433.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000379.jpg,06_000379.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001838.jpg,14_001838.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001312.jpg,14_001312.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001399.jpg,14_001399.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001210.jpg,14_001210.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001219.jpg,14_001219.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/16_000011.jpg,16_000011.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000164.jpg,06_000164.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000471.jpg,06_000471.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001342.jpg,14_001342.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001571.jpg,14_001571.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000041.jpg,14_000041.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000182.jpg,14_000182.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001824.jpg,14_001824.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001244.jpg,14_001244.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000345.jpg,06_000345.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001287.jpg,14_001287.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001496.jpg,14_001496.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000232.jpg,16_000232.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/16_000027.jpg,16_000027.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001309.jpg,14_001309.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000189.jpg,06_000189.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001265.jpg,14_001265.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000147.jpg,16_000147.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001043.jpg,14_001043.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001344.jpg,14_001344.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001781.jpg,14_001781.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001416.jpg,14_001416.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001029.jpg,14_001029.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001099.jpg,14_001099.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001401.jpg,14_001401.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000036.jpg,14_000036.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000091.jpg,17_000091.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000286.jpg,06_000286.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001930.jpg,14_001930.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/16_000001.jpg,16_000001.jpg,0,0,0,1,0,1,BR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001789.jpg,14_001789.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000362.jpg,06_000362.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001993.jpg,14_001993.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001405.jpg,14_001405.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001280.jpg,14_001280.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000045.jpg,17_000045.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000082.jpg,17_000082.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001921.jpg,14_001921.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001509.jpg,14_001509.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001372.jpg,14_001372.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000009.jpg,14_000009.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001610.jpg,14_001610.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001247.jpg,14_001247.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000497.jpg,06_000497.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001677.jpg,14_001677.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001481.jpg,14_001481.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000188.jpg,14_000188.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001464.jpg,14_001464.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001972.jpg,14_001972.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001148.jpg,14_001148.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000451.jpg,06_000451.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/16_000042.jpg,16_000042.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001916.jpg,14_001916.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001065.jpg,14_001065.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000355.jpg,06_000355.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001456.jpg,14_001456.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001761.jpg,14_001761.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001984.jpg,14_001984.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000334.jpg,06_000334.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001041.jpg,14_001041.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001994.jpg,14_001994.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001524.jpg,14_001524.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001844.jpg,14_001844.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001003.jpg,14_001003.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000094.jpg,14_000094.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001851.jpg,14_001851.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001601.jpg,14_001601.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001802.jpg,14_001802.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/16_000273.jpg,16_000273.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001194.jpg,14_001194.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/06_000017.jpg,06_000017.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000238.jpg,06_000238.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001163.jpg,14_001163.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001769.jpg,14_001769.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/16_000037.jpg,16_000037.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001965.jpg,14_001965.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001131.jpg,14_001131.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/16_000152.jpg,16_000152.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000072.jpg,16_000072.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000141.jpg,14_000141.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/16_000186.jpg,16_000186.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000029.jpg,06_000029.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001123.jpg,14_001123.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001884.jpg,14_001884.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000487.jpg,06_000487.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/06_000197.jpg,06_000197.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000002.jpg,06_000002.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001779.jpg,14_001779.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001791.jpg,14_001791.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001516.jpg,14_001516.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001108.jpg,14_001108.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000474.jpg,06_000474.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001887.jpg,14_001887.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001510.jpg,14_001510.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_000164.jpg,14_000164.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000448.jpg,06_000448.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000066.jpg,06_000066.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001394.jpg,14_001394.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/16_000003.jpg,16_000003.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001557.jpg,14_001557.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000157.jpg,14_000157.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001369.jpg,14_001369.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000036.jpg,17_000036.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000056.jpg,17_000056.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001034.jpg,14_001034.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000215.jpg,06_000215.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001515.jpg,14_001515.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001349.jpg,14_001349.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000163.jpg,14_000163.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001193.jpg,14_001193.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000208.jpg,06_000208.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001944.jpg,14_001944.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001973.jpg,14_001973.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000352.jpg,06_000352.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001351.jpg,14_001351.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001179.jpg,14_001179.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001573.jpg,14_001573.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001441.jpg,14_001441.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000061.jpg,17_000061.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000361.jpg,06_000361.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/14_001720.jpg,14_001720.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001089.jpg,14_001089.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001923.jpg,14_001923.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000016.jpg,14_000016.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001697.jpg,14_001697.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000458.jpg,06_000458.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001145.jpg,14_001145.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001812.jpg,14_001812.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001428.jpg,14_001428.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001141.jpg,14_001141.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001341.jpg,14_001341.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000322.jpg,06_000322.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000201.jpg,06_000201.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001537.jpg,14_001537.jpg,0,0,0,1,0,1,BR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000066.jpg,14_000066.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001661.jpg,14_001661.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000107.jpg,14_000107.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000481.jpg,06_000481.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001686.jpg,14_001686.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001357.jpg,14_001357.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000292.jpg,06_000292.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000032.jpg,17_000032.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001224.jpg,14_001224.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/17_000058.jpg,17_000058.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001325.jpg,14_001325.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001396.jpg,14_001396.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001767.jpg,14_001767.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001861.jpg,14_001861.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001694.jpg,14_001694.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/16_000031.jpg,16_000031.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001203.jpg,14_001203.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000429.jpg,06_000429.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001536.jpg,14_001536.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001157.jpg,14_001157.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001474.jpg,14_001474.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001673.jpg,14_001673.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000077.jpg,14_000077.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001617.jpg,14_001617.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001311.jpg,14_001311.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/06_000374.jpg,06_000374.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001170.jpg,14_001170.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000088.jpg,14_000088.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/16_000018.jpg,16_000018.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
